word_id,word_content,page_num,group_id
4293,Cubism,562,28
4294,Hudson River School,562,28
4295,Impressionism,562,28
4296,Pop Art,562,28
4297,Realism,562,28
4298,Romanticism,562,28
4299,Symbolism,562,28
4300,abstraction,563,28
4301,brushstroke,563,28
4302,bust,563,28
4303,canine,563,28
4304,ease,563,28
4305,mask,563,28
4306,relief,563,28
4307,sketch,563,28
4308,torso,563,28
4309,bronze,564,28
4310,carve,564,28
4311,chisel,564,28
4312,mosaic,564,28
4313,studio,564,28
4314,symmetry,564,28
4315,workshop,564,28
4316,illustrate,565,28
4317,illustration,565,28
4318,classical,566,28
4319,country & western,566,28
4320,duo,566,28
4321,ensemble,566,28
4322,jazz,566,28
4323,orchestra,566,28
4324,quartet,566,28
4325,quintet,566,28
4326,rock & roll,566,28
4327,solo,566,28
4328,concerto,567,28
4329,lullaby,567,28
4330,march,567,28
4331,opera,567,28
4332,overture,567,28
4333,pop,567,28
4334,requiem,567,28
4335,rhythm & blues,567,28
4336,serenade,567,28
4337,sonata,567,28
4338,soul,567,28
4339,suite,567,28
4340,sulfur,567,28
4341,symphony,567,28
4342,baritone,568,28
4343,bass,568,28
4344,big band,568,28
4345,bop,568,28
4346,chant,568,28
4347,cool,568,28
4348,dixieland,568,28
4349,drawing,568,28
4350,libretto,568,28
4351,ragtime,568,28
4352,soprano,568,28
4353,spiritual,568,28
4354,swing,568,28
4355,tenor,568,28
4356,arrangement,569,28
4357,brass,569,28
4358,percussion,569,28
4359,pitch,569,28
4360,score,569,28
4361,string,569,28
4362,tonality,569,28
4363,tune,569,28
4364,cacophony,570,28
4365,choir,570,28
4366,chord,570,28
4367,harmony,570,28
4368,hymn,570,28
4369,improvisation,570,28
4370,instrumental,570,28
4371,melody,570,28
4372,note,570,28
4373,octave,570,28
4374,phrasing,570,28
4375,repertoire,570,28
4376,synchronous,570,28
4377,syncopation,570,28
4378,choreographer,571,28
4379,film,571,28
4380,grand finale,571,28
4381,lead role,571,28
4382,lighting,571,28
4383,performance,571,28
4384,prop,571,28
4385,scene,571,28
4386,cinema,572,28
4387,documentary,572,28
4388,motion picture,572,28
4389,movie,572,28
4390,silent picture,572,28
4391,talking picture,572,28
4392,White House,579,28
4393,allowance,581,28
4394,party,621,28
